,evol_stage,initial_mass,initial_Yinit,initial_feh,initial_MLT,star_age,frac_age,ms_age,effective_T,log_g,radius,star_feh,delta_nu_fit,nu_max,hrgradient,fagegradient
433,2,0.8579268088887941,0.28,0.0,2.1,16.692643748776373,9.896499600530603,13.387576804883627,4921.977899948207,3.6764360905214017,2.2218161656564352,0.9811373616362719,37.794181537072184,581.6875720297469,0.0005248683837680956,0.00018096829442937334
434,2,1.154613340360251,0.28,0.0,2.1,5.476878143603956,9.414055912412639,4.265167654282149,5339.6907858275645,3.7821419775172966,2.283447181003825,0.9832715224369684,42.577653698973435,712.3729948097025,0.0011430879695449752,0.0004945436300224371
435,2,0.9463240620949358,0.28,0.0,2.1,11.353992422777063,9.173665466656884,8.982255901840102,5390.201599193925,3.94529013266298,1.7128458061282692,0.9626255975221218,59.53981823635493,1032.3124202405188,0.0012452674130604307,0.0006811715508350247
436,2,1.0243626298745556,0.28,0.0,2.1,8.603856209541764,9.460501193372933,6.362779967545737,5247.841222517502,3.829229030533608,2.0364405020424385,0.9805371465790681,47.539447816842134,800.8703425971195,0.0011823095271546568,0.0005255811257157683
437,2,0.9587073431510392,0.28,0.0,2.1,10.879866904065207,9.271687084061416,8.510111025240688,5339.213201557457,3.915617333094168,1.7838439306439229,0.967849486581664,56.33780553137205,968.7288320158076,0.0012112067643712762,0.0005725888369667587
438,2,1.0439008806001355,0.28,0.0,2.1,8.022891178118131,9.466941635545036,5.862122164455223,5255.701727106028,3.8185063722659054,2.0812536272437314,0.9821590442937416,46.440598203396746,780.7545816059628,0.0012854344305779568,0.0005811354130544899
439,2,1.128017721544052,0.28,0.0,2.1,5.329660097818311,7.393688497276406,4.593693862495635,6007.084167169633,4.000583719913394,1.756079753702298,0.9036249739774028,62.64829179083147,1110.6453063452866,0.0011482424217701505,0.0035334250539432732
440,2,1.0243626298745556,0.28,0.0,2.1,8.291447133266796,8.71923444919923,6.362779967545737,5667.921144249669,3.9594505352983713,1.7533615238105091,0.9548221677265157,59.98007163830721,1040.0690183482334,0.001406475568331459,0.001645273685329407
441,1,0.874433195789317,0.28,0.0,2.1,8.033868091896451,3.255614607016738,12.417809313499735,5612.645771508501,4.450920961279668,0.9211863927314912,0.9191354624971239,143.5584926064368,3240.862970341285,0.0002309358620752406,0.0026851819750122186
442,1,1.1686926491354517,0.28,0.0,2.1,2.9013687966182387,3.465586561329645,4.10641879197193,6253.178542252043,4.21681526013259,1.3943994501504875,0.7824925789328275,88.58716267515452,1790.9702419958994,0.0005238321997992249,0.004748745420980638
443,2,0.9990820108419524,0.28,0.0,2.1,8.406873734163883,7.401902627620927,7.116143083194442,5833.741045983202,4.102225442536962,1.469793871536987,0.9167292594911359,76.8860117305191,1424.214467349489,0.0008357089673076985,0.0030089046498634753
444,2,1.092651265892134,0.28,0.0,2.1,4.9478177900460745,5.186749093463991,4.900528539491477,6086.3353996622645,4.171653039972588,1.4198244345166966,0.8555581465793765,84.14452606654953,1636.0577275622773,0.0004875692759453375,0.004268158710623138
445,2,1.0677560844223748,0.28,0.0,2.1,7.4113318464837405,9.573429479697536,5.2908090026073396,5198.5587368567385,3.7759803918400485,2.2103804448695685,0.9860395663627687,42.8051231454556,711.8073012327153,0.0015922571136787768,0.0007955906862036066
446,2,1.0677560844223748,0.28,0.0,2.1,5.978820479702061,6.186432832362917,5.2908090026073396,6014.038266334721,4.132018566143944,1.4685737213862928,0.8906029925771006,79.33669803292815,1502.3080582763876,0.0003397746641802352,0.0020537698586874376
447,2,0.874433195789317,0.28,0.0,2.1,12.608763020724805,6.376060092939328,12.417809313499735,5649.9116611106165,4.2774533598424895,1.1243994342882473,0.8958062233796342,106.87187618936672,2166.486839852753,0.0003642784652911298,0.0021954394153861356
448,2,1.0961619189655636,0.28,0.0,2.1,6.6707428634728005,9.476615155475725,5.002156483450218,5275.838234519107,3.79284313646941,2.1971449829848013,0.983220708742743,43.869149973680116,734.5492593916366,0.0014892091685224159,0.0006743035092623417
449,2,1.1785745045154667,0.28,0.0,2.1,5.0524920818070935,9.327810099840827,4.000201618688799,5422.096853835352,3.786976796058285,2.294390063220205,0.9816154209560005,42.81998311129284,714.8529022764436,0.0012618344850546146,0.0005279206799775338
450,2,1.154613340360251,0.28,0.0,2.1,5.544298451462259,9.677517256413275,4.265167654282149,5178.4442247345205,3.7137515715674634,2.4703255636017585,0.9884177325985025,37.58300092904955,617.9814574609939,0.0013675346119917193,0.0007774488603101704
451,2,0.9555987440125916,0.28,0.0,2.1,10.64989254719953,8.619739594172472,8.624572596212923,5613.932558404633,4.024406281311128,1.5716632384746516,0.944163490306837,68.17942098695694,1213.6576843030246,0.0015518435410177567,0.0021166464374613447
452,1,0.9990820108419524,0.28,0.0,2.1,2.599622441057201,1.8570492322299488,7.116143083194442,5925.021506115847,4.446922751504495,0.989199459954987,0.9526297790383561,137.53149912519822,3125.3690721587154,0.0001647141721512962,0.002805036655894988
453,1,0.9733723793947712,0.28,0.0,2.1,5.555273586080542,3.3263188343028354,7.972049300410562,5888.703051883757,4.369653565947992,1.0672284718305318,0.9124983885332161,121.47686252846295,2624.0207363404893,0.00019051428552815594,0.0024591401370541166
454,1,1.128017721544052,0.28,0.0,2.1,1.0510807192907758,1.4837171453830975,4.593693862495635,6248.696941737652,4.3811992350560764,1.1337127229671118,0.9427993890245645,118.65102191511735,2615.941502975271,0.00015407151580147592,0.0028777342746605233
455,2,0.9555987440125916,0.28,0.0,2.1,11.173279661412485,9.582279682410444,8.624572596212923,5120.447454325058,3.8171142694829534,1.9945607037059017,0.9782880154056116,47.26769670515806,788.4675726440151,0.001718209457512758,0.0007455536030852583
